Gene	log2FoldChange	-log10FDR	product
MYH6	14.330868315979405	49.06564457584003	703.1532912550126
ADH1B	13.358667979023847	52.496536535026614	701.2838016201156
KIF2C	-6.38520489739591	109.48230139126446	-699.0669270216769
KIF4A	-7.499584984589185	92.94468832797249	-697.0465889817841
RGCC	9.932527850169462	70.14565005905622	696.7236227798171
MEX3A	-8.006548523537036	86.73486965958952	-694.4469426121638
MYLK3	8.725380553989773	79.55257779303668	694.1265152951208
GINS4	-6.469179168184128	107.19291316300169	-693.4501608110608
TOP2A	-9.026186539235447	76.77922869671613	-693.0236405551791
SLC7A3	-13.298675911040405	52.05476708134901	-692.2594770395551
GLDC	-11.23030385412844	61.40576753851638	-689.6054278535155
MYOM3	11.025965342057962	62.38750129008583	687.8824270020827
TTK	-9.026490157744414	75.58069847208732	-682.2284308737444
MYH11	8.418844534325498	81.0050150135968	681.9686279001743
PDE1C	8.904026611331183	76.29819525056993	679.3611609076172
UGT8	-9.522346442846562	71.13972806868222	-677.4171365198878
LAMA2	5.891365384883823	113.82634432472472	670.5925848425504
HSPB3	17.43741982762138	38.340217380046305	668.5544667381332
HRC	8.749962875423693	76.28660799597964	667.504987856822
GPIHBP1	12.038075118495954	55.26437995818682	665.2767573137552
NCAPG	-7.926878456023174	83.89762400564797	-665.0462682419036
ARHGEF37	7.338980790717141	90.6023351352106	664.9287971514273
FAM83D	-6.177016531792037	107.45593585116528	-663.7570921918326
DNMT3B	-8.588747941414974	76.10801915911908	-653.6725928780554
NRAP	17.29733618445006	37.665174133286136	651.5071794293027
TGFBR2	4.430217923232706	146.9700636630551	651.1094102187186
DPPA4	-16.337673762378515	39.54054173469012	-646.0004712490795
AP1M2	-9.653130297884491	66.88635161144798	-645.6626672554237
BCAT1	-7.242127122262774	88.37886717659298	-640.0509910144632
FBXO32	7.231115537231109	88.37984192287058	639.0848481064988
GMPR	8.603622868262097	73.77653542632525	634.7454873350806
ADGRF5	12.997113135711592	48.27665705045448	627.4571734987056
C1QTNF1	8.219529780313717	76.30508990857203	627.1919588930235
CAV3	9.999994448703593	62.594431191254465	625.9439644323037
NMU	-8.269384997808222	75.67583165997394	-625.792587025649
SLC40A1	8.922509696733952	69.9649364889255	624.2628242538129
RPL3L	9.099648191698293	68.11668034958224	619.8378271675666
PLK4	-6.464134613463879	95.39582224817586	-616.6514365742812
RASGRP3	9.438277402903184	65.12164926413452	614.6361906894675
DDIAS	-6.807621125973097	90.27276019771031	-614.542749421836
MYH7B	9.751522988382401	62.83201609360107	612.7078493431638
SCGB3A2	-9.709999605042375	62.93427660060136	-611.0918009354667
FAM198B	10.88297496726088	56.144771715494784	611.0221451223065
TRIM55	10.253040577906544	59.48388036495992	609.8906391132724
CD93	10.193926709627078	59.527716206161216	606.8211761970875
ACTA1	9.891971800859343	61.181536439486436	605.2060331926482
PRR34-AS1	11.599918178800758	52.00504046965969	603.2542143332745
ELOVL6	-5.429643009085559	110.63445433948498	-600.7055915683801
NPY6R	13.884685248369996	43.06003290268743	597.8750036382709
CENPH	-4.458942168965351	131.6411038937493	-586.9800693209875
MGP	16.68810507570894	34.97734776603288	583.70565478917
LMNB1	-7.346929008909787	79.44780825268523	-583.6974071459555
KIF23	-6.733996966256849	86.56623433938296	-582.9367594216843
DUSP27	9.903969382790121	58.74639049114892	581.8224527737716
ZEB2	8.577976368507827	67.78124152205503	581.4258880043095
WDHD1	-5.954535879474009	97.62716656763939	-581.3244661383942
SFRP2	-8.768837369071658	66.23873344770742	-580.8366811362336
CDC6	-6.95997734478338	83.3390507975828	-580.0379054869276
TBX2	12.860586077245499	44.939057133990765	577.9426125019417
STEAP4	9.266631272564922	62.2236202452866	576.6033452571766
CYP2S1	-8.156524451617583	70.6899823598058	-576.5845696021717
SPARCL1	9.973151860375658	57.80402985009897	576.4883678367246
IL1R1	6.344499419750045	90.52310973018814	574.3238171571484
ALPK2	8.82115807414459	64.99215869983352	573.306105471123
TERF1	-4.7688933178638475	119.80819587144173	-571.3525047166414
COX7A1	12.642958411276714	45.11865040098093	570.4332205925353
SYNM	7.326811453928125	77.56357428659568	568.2936844906342
NR2F2	10.204062340895716	55.60689431546862	567.4162161786414
GPR17	10.244478723964143	55.331968089850854	566.8471698515399
GIMAP8	11.017844047616617	51.295363176248095	565.1643118417577
PLK1	-5.632580582704256	99.63462017047054	-561.2000269373062
IGFBP5	7.827601458934109	71.46269327720591	559.3814821560178
HPR	11.713452197299917	47.70819004591875	558.827603522569
CCNE1	-4.05101652756551	137.8374447405587	-558.3817667614011
THBD	6.7225745275138395	82.9527534453233	557.6560672986662
C10orf71	12.119457642309815	45.92360187370483	556.5691476906653
SMCO1	10.411943674689455	53.407857739186284	556.0796065662349
ADCY4	9.48630010973423	58.353480711067114	553.5586304727702
ANKRD2	17.50280266290218	31.549576147311036	552.2060054045908
COL3A1	11.977714335848253	45.98444687982246	550.7885686185019
CHEK1	-6.148651000095451	89.32322333079121	-549.2173264646186
CENPF	-8.624169923927585	63.294205716465925	-545.8599852988309
TXLNB	9.676099917516169	56.36518874949434	545.3951982097655
GAS6	5.7209018055624	95.28462949043306	545.1140088941628
TMOD1	9.693764182396722	56.06911515388027	543.5207802173618
PBK	-7.611407487868206	71.09694702560508	-541.1478349552597
GRHL2	-7.905101898966879	68.2805274393791	-539.7645271234958
CORO2A	-5.9083797017384265	91.15242678472909	-538.5631481790914
TMEM173	9.253257441233567	58.08508254745573	537.4762223069107
RAD51AP1	-6.113341750037584	87.79809356671832	-536.7397509751254
ARHGAP11A	-6.270935289651483	85.51656173044594	-536.2688248051129
BUB1B	-8.259111326940253	64.78741787100324	-535.0864967816143
MYZAP	11.00825682138598	48.60182470865884	535.0213683808994
KIF1A	-6.382068343499845	83.21928219134404	-531.1111464421572
PLCXD3	11.07916186434695	47.818417965298	529.7879927345327
LMOD3	13.58343183304908	38.9823883273055	529.5146145334024
ACTC1	9.667051786338456	54.64721354649396	528.2774433330535
PRKCQ	-5.914843207208389	89.2807457619047	-528.0816126043012
CFD	9.05487459045396	58.1734950353576	526.7537020335591
PRSS8	-8.025597719893156	65.62329748723923	-526.6661866854574
BTNL9	8.752065276071384	60.12198226863677	526.1915133419153
KLHL41	14.346127011561599	36.66726031613044	526.0331736611996
AGPAT5	-4.550332789418053	115.39604788972584	-525.0904204818754
FANCD2	-6.219114940824674	84.27321633970965	-524.1048188496384
NR6A1	-6.165876317886596	84.94421599881056	-523.7555297685097
SCN7A	9.509393050669274	55.0691048306019	523.6737627827035
SMPX	12.764961603077552	40.90659085651851	522.1710615962621
JPH2	7.66754121993817	67.69374662129601	519.0445925508374
CACNA1C	6.342722486984419	81.60172701135721	517.5771088916993
PIPOX	-6.990870392818532	73.98769682365442	-517.2383991573193
MAD2L1	-7.255458656676912	71.20921338170585	-516.6555036654511
NCAPD2	-3.166465686900966	163.16281497185383	-516.6494549865464
PLA2G5	14.201944022519069	36.32990882833282	515.955331523204
EPHA1	-6.875018009514738	74.91946403129491	-515.0726644783441
KCNIP2	7.408769968009214	69.38037540354142	514.0232416589628
SGCA	9.213473366426214	55.58626675100656	512.1425882494619
ABRA	11.995133624384692	42.60615816858984	511.0665604539046
KIF20A	-7.63703796269084	66.61578935411463	-508.7473122119897
PEG10	-5.704745002336337	89.04566623971533	-507.9828194607255
FMO2	10.180502694648773	49.7947008673662	506.9350863594512
CD34	10.413644232660893	48.677866616353676	506.9139849476277
SCNN1A	-6.943784610530955	72.90092203019752	-506.20830048680256
CTSV	-8.515106897292762	59.360562809726865	-505.46153780828547
KIF18A	-9.29537796384244	54.32699000734966	-504.9899057562065
MFAP5	7.768371775478094	64.6881165497073	502.5213388135836
CRIP2	7.341162662149481	68.42842506419116	502.3441991109338
NEK2	-8.9744995221365	55.93198521231511	-501.96157456006773
NSUN7	-5.530868032551773	90.58853817402735	-501.0332499023238
CORIN	9.942990730692882	50.3822899232477	500.95064169793324
ORC1	-7.941310815778529	62.81527128549843	-498.83559325559116
SPAG5	-5.641664642382764	88.1888159209614	-497.53172463489017
MYPN	12.647935200579301	38.964725768325174	492.8233266261193
ACSS1	6.846824406308276	71.77351053345372	491.420623646875
GAB3	5.803841864161287	84.6579066995703	491.3411030352264
SMTN	4.937910180792644	99.17137356106164	489.6993351503568
FRMD3	6.175861723870531	79.13235991571703	488.7105127230235
GSN	6.384954897214442	76.38844197963577	487.73675670845665
CLIP4	7.13349032192307	68.17809030047685	486.34774732564875
JPH3	-7.8955049173443195	61.578051431241775	-486.1898078758508
ASB10	12.008433867141157	40.413382599348054	485.30143229174433
SGCG	9.86198964689395	49.152905152884145	484.7454417325037
CCNF	-5.018780684184648	96.37318531334611	-483.6758809239691
CASP4	9.117634516538706	52.89940365472384	482.31742866662387
COL15A1	10.53744469361757	45.73362350461984	481.9155283186601
MEOX1	10.74766468936971	44.79855388184618	481.47983569074455
MARVELD3	-7.945916823317012	60.18061210427139	-478.1901381568455
PALMD	15.369962125022633	31.068596689214367	477.5231543908284
TBX20	8.687738074912637	54.95751204358034	477.4564698834827
IGDCC3	-8.774752423119025	54.39918557463419	-477.33938543672286
AKAP6	8.010847615557797	59.38566100515857	475.72948086149813
KRT19	-5.695686789297507	83.36381373809196	-474.8141726135084
TMEM71	10.69095450934152	44.40786567044825	474.7624717397112
ADPRHL1	9.624521134443691	49.13855267692286	472.93503875501875
CHAF1B	-5.010750478578374	94.14184760864114	-471.72130795925096
DAND5	8.6408352781971	54.51798059352641	471.08089000860787
OBSCN	4.713502956752808	99.91429977755564	470.9463474233949
PXDC1	4.375208265496319	107.61772469385818	470.8499585944756
C14orf180	13.842918242663972	33.979253571437404	470.37202913615573
IL11RA	4.853204120117127	96.84234722197037	469.99567853947997
CDH19	10.787220106720117	43.52221967688806	469.4837631876168
SYTL3	6.292576951243957	74.60707274185155	469.4707463351564
KLHL30	10.787527392268984	43.443931319734865	468.6525991394923
HAND1	10.726771357121375	43.544488054274034	467.0917672211006
LINC00881	12.780124628436099	36.47334497645095	466.13389441498686
APOL3	10.376981948782062	44.90386444287381	465.9665907542582
SKA1	-6.685311549254897	69.5609655437603	-465.03672632702273
APOBEC2	9.307438244524707	49.88905597221014	464.3393075389824
CD300LG	11.889119301424481	39.02799512123965	464.00849009183077
SMYD1	11.696179606540241	39.64782778163839	463.72811474321855
APOL1	10.415045759017978	44.50847077011386	463.55775973465
MASTL	-4.230022346658287	109.46918620628375	-463.05710392307736
TRIM63	12.519689197130369	36.917631659970134	462.19727427696614
DEPDC1	-8.938313352731873	51.56732713491191	-460.92492869467577
RCSD1	6.197162541971227	74.01427708482609	458.6785055211636
PDLIM3	6.903836625150185	66.41120313544987	458.4920965268076
DAAM2	5.09853755605515	89.626801300252	456.96561245842736
TTN	8.179880218164037	55.75875724937265	456.0999554135539
CLDN10	-6.937340397609284	65.03154593721274	-451.1459707492099
RBM47	-5.760925075819512	78.24253677058203	-450.7493920773762
NEBL	6.248577541885672	71.97381623678373	449.7339717409732
STK26	-6.816910789770175	65.8142529997412	-448.6498913945999
GRK5	7.088712574397035	63.11716831142785	447.41946466955267
TM4SF1	9.581649536131838	46.659892897645044	447.0787411386819
HBB	16.257447217131066	27.484562881177997	446.82883032667104
SKA3	-8.314393906388363	53.645894668189435	-446.0330997319462
NRP1	6.397563062795586	69.56312094080674	445.03445306368735
NPAS2	7.209069510623534	61.47909375597354	443.2070603369545
MLIP	14.494353585909119	30.50779142930869	442.1907161015679
SPHKAP	10.914420057286998	40.475080620899774	441.7620317490568
VIT	10.802583637781046	40.88433232236607	441.6564193871945
LMOD1	5.39966347136067	81.20525520560156	438.4810502162076
ACVRL1	6.989130169717448	62.66041927757562	437.94182682004856
CKS1B	-4.991062390595435	87.5591005499309	-437.01293370912424
PPP1R3A	12.634079822370984	34.57509771868722	436.8245444441712
CDCA5	-6.4519831452770635	67.6002130121108	-436.1554349712781
ATOH8	7.552095948099201	57.55037745924568	434.6259724215489
ZNF90	-6.309438246359408	68.71304793152223	-433.5407326430735
CMAHP	8.272802300756128	52.28289561153604	432.5260591053078
PPP1R3C	6.169266540165398	70.10242335016109	432.48053475865834
PSAT1	-8.339654367360732	51.84271054190592	-432.35028738662396
KBTBD12	7.962902086776297	54.27273019125646	432.168436495003
COL26A1	-9.213867237549492	46.35671600679218	-427.1246268553686
KIF15	-5.9530492381585525	71.72141844931217	-426.96113545932855
CALCOCO1	4.300880408897226	98.88376396474688	425.2872431939973
ROBO4	12.476258046143123	33.9720297709822	423.84380977403043
ADAMTSL5	7.264720918878895	58.24993926271667	423.1695522852829
PHC2	4.055115626029309	103.69277046843516	420.48617383282186
SLC5A1	15.48667423573435	27.116292014555956	419.94118091047284
CDC20	-7.6927595518454215	54.55674778355992	-419.6919426296021
RMI2	-7.785627797884182	53.83732266028429	-419.1573558675694
TMEM204	9.028367123610032	46.41236755404044	419.0278933538037
CGN	-7.50598408640727	55.800758390251616	-418.83960448668563
HYAL1	4.756342847592067	88.01268474275308	418.61850357356906
HAND2-AS1	8.889481364544338	46.796597653762284	415.9974827671991
TDP1	-4.713344289973303	88.05751384165995	-415.04538005483306
SMARCD3	5.233972565959586	79.044305997029	413.7157290837646
PRRX1	8.483053659854708	48.73457740739988	413.41803523731613
MTUS2	7.414304305829416	55.7321829677926	413.2153641513775
TNNT3	12.471874692210093	32.84437975473793	409.6309886444535
ENG	7.525854564260383	54.25224204617775	408.29448342458585
NKAIN1	-8.519094774417036	47.92681432340935	-408.29307345701216
AGT	9.9612346475354	40.950882434172435	407.9213489504273
GINS2	-6.48678689857326	62.853538214009696	-407.7175082156118
GGT5	11.232915927853172	36.272790360813474	407.4492045916607
DPT	15.081198973789034	26.998741797094233	407.1733970839326
MEIS1	7.17567155631429	56.73223082331031	407.0918550450846
ZFPM2	7.5826443176900655	53.64591318067811	406.77787874676346
SDC1	-5.557295876981575	72.99651844407366	-405.66325098326007
CD59	5.447712710452986	74.39972653029223	405.3083358732992
SIRT2	4.5177957154844615	89.64595921059515	405.0021304321216
CENPU	-6.555338155879058	61.72748348324196	-404.6445277440904
MGLL	8.147348738217367	49.56899735123884	403.8559080243158
HMGB3	-6.231323143494702	64.73094197545495	-403.35941683186513
NUF2	-7.279024148158068	55.229696173014844	-402.01829213880825
LINC00599	-7.068201424545537	56.779267327486956	-401.3272982087951
KIF14	-9.31417655998196	43.03941445200276	-400.87670524419286
STIL	-5.287903390437818	75.58938344575182	-399.7093570038953
HELLS	-7.991315212476534	49.96663788756372	-399.29915346719434
CLEC14A	7.7781247222910155	51.28714472472384	398.9178083190917
NNMT	10.712359206563287	37.220424756832976	398.7185598160558
NUDT11	-6.963019172104324	57.25167814433586	-398.6445325541567
NCAPH	-6.97077590662612	57.09721504682513	-398.01189098385896
LINC01224	-7.169134329062637	55.41580462062703	-397.28334727836517
TUNAR	-12.221182067169526	32.490294366249685	-397.06980286586975
TOM1L2	6.498683953119325	61.088652977419436	396.9958488220307
NDUFA4L2	8.698871312075907	45.58086780663172	396.50210334263295
TNFRSF1B	5.474881036618262	71.94497948018423	393.8902038359506
CENPE	-7.283818937290589	53.742297024797615	-391.44916080271656
GMNN	-3.5361276637665107	110.38199479025273	-390.3248253595435
SYNE1	6.65192467657338	58.61009034265843	389.86990624652475
CDC7	-5.613818930357569	69.12638317947513	-388.0629984800885
GPR19	-7.264210120625841	53.360308234003135	-387.62049111315997
DNA2	-3.77291565707955	102.22561652831094	-385.6886291542744
CACNG7	-11.48278959735981	33.558166958558076	-385.3413704581944
EEF1A2	7.007986608783696	54.7652271830915	383.79397872610207
ASPM	-8.98886032045557	42.60707169225722	-382.9890161053367
CYP4B1	11.699141432844227	32.703661555951584	382.6047619149481
NFE2L3	-5.175996626566378	73.84439776320409	-382.21835371317013
NANOG	-14.305262297608406	26.704453148583283	-382.01420680467857
F8	5.674668985820447	67.11090216055447	380.8321551009289
RHOJ	9.454531259383264	40.217311389699354	380.2358277022631
CSGALNACT1	7.575669986114667	50.18365181575641	380.17478485425465
C1QA	10.634576823336351	35.71975140284209	379.8644404040006
MYCL	-6.75672846583544	56.213952075057676	-379.8224101626514
CDCA8	-6.1700051531659446	61.37365093661615	-378.6757425475296
MYBL2	-8.972108972123168	42.07926286419265	-377.5397318841521
PPP1R14C	7.757497031515544	48.544983262030996	376.5875635501772
NTN4	6.214060369308743	60.584003454949446	376.4726548834653
LRRC10	12.994617533527146	28.851609811455496	374.91563472642343
SAPCD2	-5.794010397476946	64.66681176010631	-374.6801797097404
HRAT17	14.490203659755664	25.75991067667889	373.26635196219144
CEP55	-7.000925588194451	52.91719193685603	-370.4693230861325
CCDC138	-5.549535218018648	66.57534511072197	-369.4622223436972
TYRP1	8.492166961252714	43.28273067825325	367.5641754586615
CDK1	-6.948428634993511	52.853108021578684	-367.24604922554255
PRKCQ-AS1	-6.7557595702371795	54.29098130545464	-366.776816531893
PARPBP	-5.98279721691864	61.20511443778653	-366.1777883195761
RYR2	7.444726911727365	48.97846216955523	364.63127540870846
ZNF114	-5.705998860230802	63.88232405738294	-364.5124682603218
LUM	15.59696013969953	23.34931671634603	364.17836211406893
CYP2J2	6.110602551320312	59.54700786313897	363.8680981719877
SMPDL3B	-9.219839024305626	39.45427919570678	-363.762103004427
CDH5	9.650863516769341	37.528585268620375	362.1832544048957
MPC1	5.019829794714721	72.13576596062674	362.1092672337221
HMGCS2	12.972967095674651	27.760507748810678	360.1361535845421
SQLE	-5.115351839971414	69.99868005306831	-358.0678768050333
TRIM59	-7.447558549129808	47.99469232814386	-357.44328116132266
ZWILCH	-4.8922242681238455	73.04824613997718	-357.3684025098804
DGKG	7.732010029729319	46.19809457006659	357.20413057013843
ORC6	-4.597798409834237	77.46154767115335	-356.1525807057278
ABCA8	14.495712115981785	24.543113028010424	355.7699008840411
ACADVL	4.969347441802925	71.56637468713946	355.6381809706461
UBE2S	-4.086728570701687	86.86527322024537	-354.9947938709849
ZCCHC24	3.5930645553302654	98.74879314111836	354.8107885169928
BEND4	-9.434512859421655	37.352276035432	-352.4005285849505
TMEM176A	9.289897953906625	37.90540276336988	352.13732357343633
RNF207	6.165819087439346	57.10942436080985	352.12637879655495
GIMAP7	13.898966580878758	25.248702240672184	350.9308686536613
ZSCAN16-AS1	4.218517448704277	83.11839625686936	350.63640491791966
HMGCR	-4.567448019780196	76.64469013216603	-350.0706381708285
ACE2	9.402623423025869	37.22429781699974	350.00605455981247
HDAC2	-2.678362198173645	130.2010831630275	-348.7256593051159
ANGPTL1	6.345737213018599	54.941092316706836	348.6417340380168
TRIM71	-15.15462381852363	22.991209052731378	-348.42312432717904
GALNT15	8.847119716500481	39.36742330822364	348.288306938006
PMEL	-6.871130106199236	50.684927486183206	-348.2627311808386
SGCD	8.845612185586512	39.364160896000676	348.2001012970517
TNFSF10	9.065114710699206	38.40026278640199	348.10278707972793
TNNI3K	13.90646286901538	25.009637897551524	347.7956007898201
C1R	6.058314933694572	57.33554715313572	347.35680154939143
BRIP1	-8.049956834186014	43.0863135869779	-346.8429645193745
NASP	-3.0832096605633676	112.42227818447233	-346.62145416090743
RAMP1	7.928397276470989	43.668422428586226	346.22060145058765
UNC13A	-8.230362089818666	41.988070205319566	-345.5770212425068
LIMS2	7.569054046121712	45.654217642812824	345.55924077185364
KLHL31	7.948707171759526	43.39880728288437	344.96441069527253
MEG3	11.059616225011512	31.16389286966816	344.66069521590254
PAICS	-4.835221155916587	71.02147295577305	-343.4045285601116
APOD	14.469425634241267	23.683728828537653	342.68995302606163
SMARCC1	-3.432292400445107	99.681050645343	-342.1345125983946
TPX2	-7.660670957091197	44.64833714625306	-342.0362196587169
AZGP1	7.933500346361176	43.064287863966925	341.65054268457897
PYCR1	-4.97295946737013	68.59928502893038	-341.14146393944134
GTSE1	-5.980758391419418	56.934762593452625	-340.51305914426416
DAPK1	-4.646637627251197	73.031174157028	-339.34940180038154
ADHFE1	6.1224165929760055	55.073708137260304	337.18418453628016
ZIC3	-12.159344120938806	27.717021686281953	-337.0208046910259
SLC26A9	10.862135584254782	30.999690072730434	336.72283663987497
B3GALT1	-6.679337272619163	50.35675600355075	-336.3497573027053
NIPSNAP3B	6.271159601257991	53.61156115851397	336.2066564976449
SYT1	-8.329808021122513	40.34084541659925	-336.0314977300518
FITM1	11.051718317428616	30.395862799213138	335.9265136721109
LAMA1	-7.156457093659542	46.93433341673122	-335.8835433163482
MEIS2	7.298863803437699	46.01758682131778	335.876098771668
CPED1	7.330545676814768	45.778470227327865	335.5811670161318
VASH2	-7.329265932523675	45.775133724739305	-335.4981281654473
C1orf210	-7.0846213971227305	47.19985703828558	-334.3931171145719
CDKN2C	7.3407025911309995	45.49726902692829	333.98192063535663
GNG4	-8.750083128467162	38.13613324571559	-333.6943360983116
IGSF21	-4.89578962825628	68.14100665210445	-333.60403362631513
DSCC1	-5.13666181370109	64.85797852974167	-333.1535016275692
TLR4	8.270531998647249	40.23894180209917	332.79745576596554
TSPAN32	9.042011888154722	36.79777259841342	332.7258972924682
GATA4	9.276587240619492	35.79866835380239	332.08947008205206
SIAE	5.672950507320392	58.49089621530493	331.8159593582385
CD274	8.802219255384372	37.63565947755115	331.2773265423901
WISP2	10.057090681979917	32.89284016112527	330.80627628830774
DIAPH3	-8.395968490879689	39.39120000705838	-330.7272740772019
KIF20B	-5.5033263211439065	60.05536787023016	-330.5042867262177
PDE7B	9.105290685709246	36.09270062252232	328.6345308003448
